ST_FIPS,state,city_name,url
933900,Connecticut,Griswold,www.griswold-ct.org
934950,Connecticut,Guilford,www.ci.guilford.ct.us
935650,Connecticut,Hamden,www.hamden.com
937000,Connecticut,Hartford city,www.hartford.gov
937280,Connecticut,Harwinton,harwinton.us
937910,Connecticut,Hebron,hebronct.com
940290,Connecticut,Kent,www.kentct.org
940500,Connecticut,Killingly,www.killingly.org
940710,Connecticut,Killingworth,www.killingworthct.com
942390,Connecticut,Lebanon,www.lebanontownhall.org
942600,Connecticut,Ledyard,www.town.ledyard.ct.us
943370,Connecticut,Litchfield,www.townoflitchfield.org
944210,Connecticut,Lyme,www.twnlyme.org
944560,Connecticut,Madison,www.madisonct.org
944700,Connecticut,Manchester,www.townofmanchester.org
945820,Connecticut,Marlborough,www.marlboroughct.net
946450,Connecticut,Meriden,www.cityofmeriden.org
946940,Connecticut,Middlebury,www.middlebury-ct.org
947290,Connecticut,Middletown,www.cityofmiddletown.com
947515,Connecticut,Milford,www.ci.milford.ct.us
948620,Connecticut,Monroe,www.monroect.org
948900,Connecticut,Montville town,www.townofmontville.org
949880,Connecticut,Naugatuck,www.naugatuck-ct.gov
950370,Connecticut,New Britain city,www.newbritainct.gov
950440,Connecticut,New Britain town,www.newbritainct.gov
950580,Connecticut,New Canaan,www.newcanaan.info
950860,Connecticut,New Fairfield,www.newfairfield.org
951350,Connecticut,New Hartford,www.town.new-hartford.ct.us
952000,Connecticut,New Haven,www.cityofnewhaven.com
952070,Connecticut,New Haven town,www.cityofnewhaven.com
952140,Connecticut,Newington,www.newingtonct.gov
952280,Connecticut,New London,www.ci.new-london.ct.us
952630,Connecticut,New Milford,www.newmilford.org
952980,Connecticut,Newtown,www.newtown-ct.gov
953470,Connecticut,Norfolk,www.norfolkct.org
953890,Connecticut,North Branford,www.townofnorthbranfordct.com
954030,Connecticut,North Canaan,www.northcanaan.org
954870,Connecticut,North Haven,www.town.north-haven.ct.us
955990,Connecticut,Norwalk city,www.norwalkct.org
956200,Connecticut,Norwich,www.norwichct.org
957040,Connecticut,Old Lyme,www.oldlyme-ct.gov
957320,Connecticut,Old Saybrook town,www.oldsaybrookct.org
957600,Connecticut,Orange,www.orange-ct.gov
958300,Connecticut,Oxford,www.oxford-ct.gov
959980,Connecticut,Plainfield,www.plainfieldct.org
960120,Connecticut,Plainville,www.plainvillect.com
960750,Connecticut,Plymouth town,www.plymouthct.us
961030,Connecticut,Pomfret town,www.pomfretct.gov
961800,Connecticut,Portland,www.portlandct.org
962150,Connecticut,Preston,www.preston-ct.org
962290,Connecticut,Prospect,www.townofprospect.com
962710,Connecticut,Putnam,www.putnamct.us
963480,Connecticut,Redding town,townofreddingct.org
963970,Connecticut,Ridgefield,www.ridgefieldct.org
966210,Connecticut,Salem,www.salemct.gov
966420,Connecticut,Salisbury,www.salisburyct.us
967610,Connecticut,Seymour,www.seymourct.org
968100,Connecticut,Shelton,cityofshelton.org
968310,Connecticut,Sherman,www.townofshermanct.org
968940,Connecticut,Simsbury,www.simsbury-ct.gov
969220,Connecticut,Somers,www.somersct.gov
969640,Connecticut,Southbury,www.southbury-ct.org
970550,Connecticut,Southington,www.southington.org
971390,Connecticut,South Windsor,www.southwindsor.org
971670,Connecticut,Sprague,www.ctsprague.org
972090,Connecticut,Stafford,www.staffordct.org
973000,Connecticut,Stamford,www.stamfordct.gov
973420,Connecticut,Sterling,www.sterlingct.us
973700,Connecticut,Stonington borough,www.borough.stonington.ct.us
973770,Connecticut,Stonington,www.stonington-ct.gov
974190,Connecticut,Stratford,www.townofstratford.com
974540,Connecticut,Suffield,www.suffieldtownhall.com
975730,Connecticut,Thomaston,www.thomastonct.org
975870,Connecticut,Thompson town,www.thompsonct.org
976290,Connecticut,Tolland,www.tolland.org
976500,Connecticut,Torrington city,www.torringtonct.org
977200,Connecticut,Trumbull town,www.trumbull-ct.gov
977830,Connecticut,Union,www.unionconnecticut.org
978250,Connecticut,Vernon,www.vernon-ct.gov
978600,Connecticut,Voluntown,www.voluntown.gov
978740,Connecticut,Wallingford,www.town.wallingford.ct.us
979510,Connecticut,Warren,www.warrenct.org
979720,Connecticut,Washington,www.washingtonct.org
980000,Connecticut,Waterbury city,www.waterburyct.org
980280,Connecticut,Waterford,www.waterfordct.org
980490,Connecticut,Watertown,www.watertownct.org
981680,Connecticut,Westbrook,www.westbrookct.us
982590,Connecticut,West Hartford,www.west-hartford.com
982800,Connecticut,West Haven,www.cityofwesthaven.com
983500,Connecticut,Westport,www.westportct.gov
984900,Connecticut,Wethersfield,www.wethersfieldct.com
985950,Connecticut,Willington,www.willingtonct.org
986370,Connecticut,Wilton,www.wiltonct.org
986440,Connecticut,Winchester,www.townofwinchester.org
987000,Connecticut,Windsor town,www.townofwindsorct.com
987070,Connecticut,Windsor Locks,www.windsorlocksct.org
987560,Connecticut,Wolcott,www.wolcottct.com
987700,Connecticut,Woodbridge,www.woodbridgect.org
987910,Connecticut,Woodbury,www.woodburyct.org
988190,Connecticut,Woodstock,www.woodstockct.gov
1001400,Delaware,Arden,arden.delaware.gov
1001530,Delaware,Ardencroft,www.theardens.com
1001660,Delaware,Ardentown,www.theardens.com
1004650,Delaware,Bellefonte,www.townofbellefonte.com
1005690,Delaware,Bethany Beach town,www.townofbethanybeach.com
1006730,Delaware,Blades,blades.delaware.gov
1007250,Delaware,Bowers,www.townofbowersbeach.org
1008680,Delaware,Bridgeville,bridgeville.delaware.gov
1010760,Delaware,Camden,camden.delaware.gov
1015440,Delaware,Clayton,clayton.delaware.gov
1018950,Delaware,Dagsboro,townofdagsboro.com
1019730,Delaware,Delaware City city,delawarecity.delaware.gov
1020380,Delaware,Delmar,www.townofdelmar.us
1020900,Delaware,Dewey Beach,www.townofdeweybeach.com
1021200,Delaware,Dover,www.cityofdover.com
1024020,Delaware,Ellendale,ellendale.delaware.gov
1024540,Delaware,Elsmere,elsmere.delaware.gov
1026620,Delaware,Felton,felton.delaware.gov
1026880,Delaware,Fenwick Island,fenwickisland.delaware.gov
1028310,Delaware,Frankford,frankfordde.us
1028440,Delaware,Frederica,frederica.delaware.gov
1029090,Delaware,Georgetown,www.georgetowndel.com
1031560,Delaware,Greenwood,greenwood.delaware.gov
1033120,Delaware,Harrington,harrington.delaware.gov
1033900,Delaware,Henlopen Acres,henlopenacres.delaware.gov
1036760,Delaware,Houston,www.townofhouston.com
1039100,Delaware,Kenton,kenton.delaware.gov
1041310,Delaware,Laurel,www.townoflaurel.net
1041830,Delaware,Lewes,www.ci.lewes.de.us
1044430,Delaware,Magnolia,magnolia.delaware.gov
1047030,Delaware,Middletown,www.middletownde.org
1047420,Delaware,Milford,www.cityofmilford.com
1047940,Delaware,Millsboro,www.millsboro.org
1048200,Delaware,Millville,millville.delaware.gov
1048330,Delaware,Milton,milton.delaware.gov
1050670,Delaware,Newark city,newarkde.gov
1050800,Delaware,New Castle city,newcastlecity.delaware.gov
1051190,Delaware,Newport town,newport.delaware.gov
1053920,Delaware,Ocean View,www.oceanviewde.com
1054050,Delaware,Odessa,odessa.delaware.gov
1060290,Delaware,Rehoboth Beach,www.cityofrehoboth.com
1064320,Delaware,Seaford,www.seafordde.com
1064840,Delaware,Selbyville,www.townofselbyville.com
1067050,Delaware,Slaughter Beach,www.townofslaughterbeach.com
1067310,Delaware,Smyrna,smyrna.delaware.gov
1067700,Delaware,South Bethany,www.southbethany.org
1072510,Delaware,Townsend,townsend.delaware.gov
1077580,Delaware,Wilmington,www.ci.wilmington.de.us
1081350,Delaware,Wyoming,wyoming.delaware.gov
1150000,District of Columbia,"Washington, D.C.",dc.gov
1200375,Florida,Alachua city,www.cityofalachua.com
1200950,Florida,Altamonte Springs,www.altamonte.org
1201475,Florida,Anna Maria,www.cityofannamaria.com
1201625,Florida,Apalachicola city,www.cityofapalachicola.com
1201700,Florida,Apopka city,www.apopka.net
1201750,Florida,Arcadia,www.arcadia-fl.gov
1201775,Florida,Archer city,cityofarcher.com
1202250,Florida,Astatula,townofastatula.com
1202400,Florida,Atlantic Beach city,coab.us
1202500,Florida,Atlantis,www.atlantisfl.gov
1202550,Florida,Auburndale city,www.auburndalefl.com
1202681,Florida,Aventura,www.cityofaventura.com
1202750,Florida,Avon Park city,avonpark.cc
1203250,Florida,Baldwin town,www.baldwinfl.govoffice2.com
1203275,Florida,Bal Harbour,www.balharbourgov.com
1203675,Florida,Bartow,www.cityofbartow.net
1203725,Florida,Bascom,www.cityofbartow.net
1203975,Florida,Bay Harbor Islands town,www.bayharborislands-fl.gov
1204150,Florida,Bay Lake,www.rcid.org
1204975,Florida,Bell,www.townofbellflorida.com
1205075,Florida,Belleair,www.townofbelleair.com
1205100,Florida,Belleair Beach,www.cityofbelleairbeach.com
1205125,Florida,Belleair Bluffs,www.belleairbluffs.org
1205150,Florida,Belleair Shore,belleairshore.com
1205200,Florida,Belle Glade,www.bellegladegov.com
1205300,Florida,Belle Isle,www.cityofbelleislefl.org
1205375,Florida,Belleview,www.belleviewfl.org
1206100,Florida,Beverly Beach,mybeverlybeach.org
1206600,Florida,Biscayne Park village,biscayneparkfl.gov
1206925,Florida,Blountstown,www.blountstown.org
1207300,Florida,Boca Raton,www.ci.boca-raton.fl.us
1207525,Florida,Bonita Springs,www.cityofbonitasprings.org
1207775,Florida,Bowling Green,bowlinggreenfl.org
1207875,Florida,Boynton Beach,www.bbpd.org
1207950,Florida,Bradenton,www.cityofbradenton.com
1207975,Florida,Bradenton Beach,www.cityofbradentonbeach.com
1208175,Florida,Branford town,www.townofbranford.net
1208575,Florida,Briny Breezes,www.townofbrinybreezes-fl.com
1208600,Florida,Bristol,www.cityofbristolflorida.org
1208700,Florida,Bronson,www.townofbronson.org
1208800,Florida,Brooksville city,www.ci.brooksville.fl.us
1209550,Florida,Bunnell,www.bunnellcity.us
1209625,Florida,Bushnell,www.cityofbushnellfl.com
1209725,Florida,Callaway,www.cityofcallaway.com
1210250,Florida,Cape Canaveral,www.cityofcapecanaveral.org
1210275,Florida,Cape Coral,www.capecoral.net
1210725,Florida,Carrabelle,www.mycarrabelle.com
1211050,Florida,Casselberry,www.casselberry.org
1211362,Florida,Century,www.centuryflorida.com
1211800,Florida,Chattahoochee,www.cityofchattahoochee.com
1211925,Florida,Chiefland,www.chiefland.govoffice.com
1211975,Florida,Chipley city,cityofchipley.com
1212875,Florida,Clearwater,www.myclearwater.com
1213000,Florida,Clewiston city,www.clewiston-fl.gov
1213150,Florida,Cocoa,www.cocoafl.org
1213175,Florida,Cocoa Beach,www.cityofcocoabeach.com
1213275,Florida,Coconut Creek,www.coconutcreek.net
1214125,Florida,Cooper City,www.coopercityfl.org
1214250,Florida,Coral Gables city,www.coralgables.com
1214400,Florida,Coral Springs,www.coralsprings.org
1215375,Florida,Crescent City city,www.crescentcity-fl.com
1215475,Florida,Crestview,www.cityofcrestview.org
1215775,Florida,Crystal River,www.crystalriverfl.org
1215968,Florida,Cutler Bay town,www.cutlerbay-fl.gov
1216125,Florida,Dade City,www.dadecityfl.com
1216450,Florida,Davenport,www.mydavenport.org
1216475,Florida,Davie,www.davie-fl.gov
1216525,Florida,Daytona Beach,www.codb.us
1216550,Florida,Daytona Beach Shores,www.dbshores.org
1216675,Florida,DeBary,www.debary.org
1216725,Florida,Deerfield Beach,www.deerfield-beach.com
1216800,Florida,DeFuniak Springs,www.defuniaksprings.net
1216875,Florida,DeLand,www.deland.org
1217100,Florida,Delray Beach city,mydelraybeach.com
1217200,Florida,Deltona,www.deltonafl.gov
1217325,Florida,Destin,www.cityofdestin.com
1217935,Florida,Doral city,www.cityofdoral.com
1218550,Florida,Dundee town,townofdundee.com
1218575,Florida,Dunedin,www.dunedingov.com
1218675,Florida,Dunnellon,www.dunnellon.org
1218875,Florida,Eagle Lake,www.eaglelake-fla.com
1219650,Florida,Eatonville,www.townofeatonville.org
1219825,Florida,Edgewater,www.cityofedgewater.org
1219900,Florida,Edgewood,www.edgewood-fl.gov
1220650,Florida,El Portal,elportalvillage.com
1221350,Florida,Eustis,www.eustis.org
1221850,Florida,Fanning Springs,www.fanningspringsflorida.org
1222100,Florida,Fellsmere,www.cityoffellsmere.org
1222175,Florida,Fernandina Beach city,fbfl.us
1222550,Florida,Flagler Beach,www.cityofflaglerbeach.com
1222975,Florida,Florida City,www.floridacityfl.gov
1224000,Florida,Fort Lauderdale,www.fortlauderdale.gov
1224100,Florida,Fort Meade,www.cityoffortmeade.com
1224125,Florida,Fort Myers,www.cityftmyers.com
1224150,Florida,Fort Myers Beach town,www.fortmyersbeachfl.gov
1224300,Florida,Fort Pierce,www.cityoffortpierce.com
1224475,Florida,Fort Walton Beach city,fwb.org
1224825,Florida,Freeport,freeportflorida.gov
1224900,Florida,Frostproof city,www.cityoffrostproof.com
1224975,Florida,Fruitland Park city,fruitlandpark.org
1225175,Florida,Gainesville city,www.cityofgainesville.org
1226075,Florida,Glen St. Mary,www.glenstmary.govoffice.com
1226250,Florida,Golden Beach,www.goldenbeach.us
1226550,Florida,Golf,www.villageofgolf.org
1227322,Florida,Greenacres,greenacresfl.gov
1227400,Florida,Green Cove Springs,www.greencovesprings.com
1227575,Florida,Greenville,www.mygreenvillefl.com
1227650,Florida,Gretna,www.mygretna.net
1227800,Florida,Groveland,groveland-fl.gov
1228000,Florida,Gulf Breeze,cityofgulfbreeze.us
1228175,Florida,Gulfport,mygulfport.us
1228400,Florida,Haines City,hainescity.com
1228452,Florida,Hallandale Beach,www.hallandalebeachfl.gov
1229100,Florida,Hastings,hastings-fl.com
1229150,Florida,Havana,havanaflorida.com
1229200,Florida,Haverhill,www.townofhaverhill-fl.gov
1229275,Florida,Hawthorne,www.cityofhawthorne.net
1230000,Florida,Hialeah,www.hialeahfl.gov
1230025,Florida,Hialeah Gardens,www.cityofhialeahgardens.com
1230200,Florida,Highland Beach town,highlandbeach.us
1230325,Florida,Highland Park,www.www.highlandpark-fl.org
1230525,Florida,High Springs,highsprings.us
1230750,Florida,Hilliard,www.townofhilliard.com
1230850,Florida,Hillsboro Beach,www.townofhillsborobeach.com
1231350,Florida,Holly Hill,www.hollyhillfl.org
1232000,Florida,Hollywood city,www.hollywoodfl.org
1232150,Florida,Holmes Beach city,holmesbeachfl.org
1232275,Florida,Homestead,www.cityofhomestead.com
1232775,Florida,Howey-in-the-Hills town,howey.org
1233150,Florida,Hypoluxo,www.hypoluxo.org
1233375,Florida,Indialantic,www.indialantic.com
1233425,Florida,Indian Creek,www.icvps.org
1233450,Florida,Indian Harbour Beach,www.indianharbourbeach.org
1233600,Florida,Indian River Shores,www.irshores.com
1233625,Florida,Indian Rocks Beach,www.indian-rocks-beach.com
1233675,Florida,Indian Shores town,www.myindianshores.com
1233800,Florida,Inglis,townofinglis.org
1233900,Florida,Interlachen town,www.interlachen-fl.gov
1233950,Florida,Inverness,www.inverness-fl.gov
1234132,Florida,"Islamorada, Village of Islands village",www.islamorada.fl.us
1235000,Florida,Jacksonville,www.coj.net
1235050,Florida,Jacksonville Beach,www.jacksonvillebeach.org
1235375,Florida,Jasper,www.jasperflonline.com
1235425,Florida,Jay,www.townofjayfl.com
1235850,Florida,Juno Beach,www.juno-beach.fl.us
1235875,Florida,Jupiter,www.jupiter.fl.us
1235900,Florida,Jupiter Inlet Colony,www.jupiterinletcolony.org
1235925,Florida,Jupiter Island,townofjupiterisland.com
1236175,Florida,Kenneth City,www.kennethcityfl.govoffice2.com
1236300,Florida,Key Biscayne village,keybiscayne.fl.gov
1236325,Florida,Key Colony Beach,www.keycolonybeach.net
1236475,Florida,Keystone Heights,www.keystoneheights.us
1236550,Florida,Key West,www.keywestcity.com
1236950,Florida,Kissimmee,www.kissimmee.org
1237225,Florida,LaBelle,www.citylabelle.com
1237375,Florida,Lady Lake,ladylake.org
1237525,Florida,Lake Alfred,mylakealfred.com
1237625,Florida,Lake Buena Vista,www.rcid.org
1237650,Florida,Lake Butler,www.cityoflakebutler.org
1237775,Florida,Lake City,www.lcfla.com
1237800,Florida,Lake Clarke Shores,www.townoflakeclarkeshores.com
1237975,Florida,Lake Hamilton,www.townoflakehamilton.com
1238025,Florida,Lake Helen,www.lakehelen.com
1238250,Florida,Lakeland,www.lakelandgov.net
1238425,Florida,Lake Mary,www.lakemaryfl.com
1238600,Florida,Lake Park,www.lakeparkflorida.gov
1238625,Florida,Lake Placid,www.lakeplacidfl.net
1238950,Florida,Lake Wales city,cityoflakewales.com
1239075,Florida,Lake Worth,www.lakeworth.org
1239375,Florida,Lantana,www.lantana.org
1239425,Florida,Largo,www.largo.com
1239475,Florida,Lauderdale-by-the-Sea town,www.lauderdalebythesea-fl.gov
1239525,Florida,Lauderdale Lakes,www.lauderdalelakes.org
1239550,Florida,Lauderhill,lauderhill-fl.gov
1239650,Florida,Laurel Hill,laurelhillnow.com
1239725,Florida,Layton,www.cityoflayton.com
1239850,Florida,Lee,www.leeflorida.org
1239875,Florida,Leesburg,www.leesburgflorida.gov
1240450,Florida,Lighthouse Point,city.lighthousepoint.com
1240875,Florida,Live Oak,www.cityofliveoak.org
1241150,Florida,Longboat Key,www.longboatkey.org
1241250,Florida,Longwood,www.longwoodfl.org
1241577,Florida,Loxahatchee Groves,www.loxahatcheegrovesfl.gov
1241825,Florida,Lynn Haven,www.cityoflynnhaven.com
1241950,Florida,Macclenny,www.cityofmacclenny.com
1242150,Florida,McIntosh,townofmcintosh.org
1242400,Florida,Madeira Beach city,madeirabeachfl.gov
1242425,Florida,Madison city,www.cityofmadisonfl.com
1242575,Florida,Maitland,www.itsmymaitland.com
1242625,Florida,Malabar,www.townofmalabar.org
1242700,Florida,Manalapan,www.manalapan.org
1242900,Florida,Mangonia Park,www.townofmangoniapark.com
1243000,Florida,Marathon,www.ci.marathon.fl.us
1243125,Florida,Margate city,www.margatefl.com
1243175,Florida,Marianna,www.cityofmarianna.com
1243375,Florida,Mary Esther,www.cityofmaryesther.com
1243425,Florida,Mascotte,www.cityofmascotte.com
1243900,Florida,Medley,www.townofmedley.com
1243975,Florida,Melbourne,www.melbourneflorida.org
1244000,Florida,Melbourne Beach,www.melbournebeachfl.org
1244075,Florida,Melbourne Village,www.melbournevillage.org
1244300,Florida,Mexico Beach,www.mexicobeachgov.com
1245025,Florida,Miami Beach,www.miamibeachfl.gov
1245060,Florida,Miami Gardens city,www.miamigardens-fl.gov
1245100,Florida,Miami Lakes,www.miamilakes-fl.gov
1245175,Florida,Miami Shores village,miamishoresvillage.com
1245200,Florida,Miami Springs,www.miamisprings-fl.gov
1245225,Florida,Micanopy,www.micanopytown.com
1245425,Florida,Midway city,www.mymidwayfl.com
1245750,Florida,Milton city,ci.milton.fl.us
1245900,Florida,Minneola,www.minneola.us
1245975,Florida,Miramar,www.ci.miramar.fl.us
1246500,Florida,Monticello,www.cityofmonticello.us
1246525,Florida,Montverde,www.mymontverde.com
1246550,Florida,Moore Haven,www.moorehaven.org
1247050,Florida,Mount Dora,ci.mount-dora.fl.us
1247625,Florida,Naples,www.naplesgov.com
1248100,Florida,Neptune Beach,ci.neptune-beach.fl.us
1248200,Florida,Newberry,www.ci.newberry.fl.us
1248500,Florida,New Port Richey,www.citynpr.org
1248625,Florida,New Smyrna Beach,www.cityofnsb.com
1248750,Florida,Niceville,www.cityofniceville.org
1249225,Florida,North Bay Village,www.nbvillage.com
1249425,Florida,North Lauderdale,www.nlauderdale.org
1249450,Florida,North Miami,www.northmiamifl.gov
1249475,Florida,North Miami Beach,www.citynmb.com
1249600,Florida,North Palm Beach,www.village-npb.org
1249675,Florida,North Port,www.cityofnorthport.com
1249725,Florida,North Redington Beach,townofnorthredingtonbeach.com
1250575,Florida,Oakland Park,www.oaklandparkfl.org
1250750,Florida,Ocala,www.ocalafl.org
1250950,Florida,Ocean Ridge,www.oceanridgeflorida.com
1251075,Florida,Ocoee,www.ocoee.org
1251200,Florida,Okeechobee,www.cityofokeechobee.com
1251350,Florida,Oldsmar,www.myoldsmar.com
1251650,Florida,Opa-locka,www.opalockafl.gov
1251825,Florida,Orange City,www.ourorangecity.com
1252125,Florida,Orange Park,www.townoforangepark.com
1253000,Florida,Orlando,www.cityoforlando.net
1253150,Florida,Ormond Beach,www.ormondbeach.org
1253575,Florida,Oviedo city,cityofoviedo.net
1253875,Florida,Palatka,palatka-fl.gov
1254000,Florida,Palm Bay,www.palmbayflorida.org
1254025,Florida,Palm Beach,www.townofpalmbeach.com
1254075,Florida,Palm Beach Gardens,www.pbgfl.com
1254150,Florida,Palm Beach Shores town,www.palmbeachshoresfl.us
1254200,Florida,Palm Coast,www.palmcoastgov.com
1254250,Florida,Palmetto,www.palmettofl.org
1254275,Florida,Palmetto Bay village,www.palmettobay-fl.gov
1254450,Florida,Palm Springs village,vpsfl.org
1254700,Florida,Panama City city,www.pcgov.org
1254725,Florida,Panama City Beach,www.pcbgov.com
1255075,Florida,Parker,www.cityofparker.com
1255125,Florida,Parkland,www.cityofparkland.org
1255750,Florida,Pembroke Park town,www.townofpembrokepark.com
1255775,Florida,Pembroke Pines city,www.ppines.com
1255875,Florida,Penney Farms,www.penneyfarmsfl.govoffice2.com
1255925,Florida,Pensacola,cityofpensacola.com
1256150,Florida,Perry,www.cityofperry.net
1256425,Florida,Pierson,www.townofpierson.org
1256625,Florida,Pinecrest,www.pinecrest-fl.gov
1256975,Florida,Pinellas Park,www.pinellas-park.com
1257425,Florida,Plantation,www.plantation.org
1257550,Florida,Plant City,www.plantcitygov.com
1257950,Florida,Polk City,mypolkcity.org
1258025,Florida,Pomona Park,pomonapark.com
1258175,Florida,Ponce de Leon,www.poncedeleonfl.com
1258200,Florida,Ponce Inlet,www.ponce-inlet.org
1258575,Florida,Port Orange,www.port-orange.org
1258600,Florida,Port Richey,www.cityofportrichey.com
1258675,Florida,Port St. Joe,www.cityofportstjoe.com
1258715,Florida,Port St. Lucie city,www.cityofpsl.com
1259200,Florida,Punta Gorda,www.ci.punta-gorda.fl.us
1259325,Florida,Quincy city,www.myquincy.net
1259675,Florida,Reddick town,www.townofreddick.com
1259725,Florida,Redington Beach town,townofredingtonbeach.com
1259750,Florida,Redington Shores,www.townofredingtonshores.com
1260975,Florida,Riviera Beach,www.rivierabch.com
1261500,Florida,Rockledge,www.cityofrockledge.org
1262100,Florida,Royal Palm Beach,www.royalpalmbeach.com
1262425,Florida,Safety Harbor,www.cityofsafetyharbor.com
1262500,Florida,St. Augustine,www.ci.st-augustine.fl.us
1262525,Florida,St. Augustine Beach,www.staugbch.com
1262625,Florida,St. Cloud,www.stcloud.org
1262775,Florida,St. Leo town,townofstleo-fl.gov
1262825,Florida,St. Marks,www.cityofstmarks.com
1262885,Florida,St. Pete Beach,www.stpetebeach.org
1263000,Florida,St. Petersburg,www.stpete.org
1263375,Florida,San Antonio,www.sanantonioflorida.org
1263650,Florida,Sanford city,www.sanfordfl.gov
1263700,Florida,Sanibel city,www.mysanibel.com
1264175,Florida,Sarasota,www.sarasotagov.org
1264400,Florida,Satellite Beach,www.satellitebeach.org
1264725,Florida,Sea Ranch Lakes,www.searanchlakesflorida.gov
1264825,Florida,Sebastian,www.cityofsebastian.org
1264875,Florida,Sebring city,mysebring.com
1264975,Florida,Seminole,www.myseminole.com
1265425,Florida,Shalimar,www.shalimarflorida.org
1266725,Florida,Sneads,www.sneadsfl.com
1266925,Florida,Sopchoppy,www.sopchoppy.org
1267175,Florida,South Bay city,www.southbaycity.com
1267325,Florida,South Daytona,www.southdaytona.org
1267550,Florida,South Miami,www.southmiamifl.gov
1267650,Florida,South Palm Beach town,www.southpalmbeach.com
1267675,Florida,South Pasadena city,mysouthpasadena.com
1268135,Florida,Southwest Ranches town,www.southwestranches.org
1268275,Florida,Springfield,springfieldfl.org
1268525,Florida,Starke,www.cityofstarke.org
1268875,Florida,Stuart city,www.cityofstuart.com
1269700,Florida,Sunrise,www.sunrisefl.gov
1270075,Florida,Surfside,www.townofsurfsidefl.gov
1270345,Florida,Sweetwater city,www.cityofsweetwater.fl.gov
1270600,Florida,Tallahassee city,www.talgov.com
1270675,Florida,"Tamarac, Florida",www.tamarac.org
1271000,Florida,Tampa city,www.tampagov.net
1271150,Florida,Tarpon Springs,www.ctsfl.us
1271225,Florida,Tavares city,www.tavares.org
1271400,Florida,Temple Terrace,www.templeterrace.com
1271525,Florida,Tequesta,www.tequesta.org
1271900,Florida,Titusville city,www.titusville.com
1272325,Florida,Treasure Island city,www.mytreasureisland.org
1272350,Florida,Trenton,www.trentonflorida.org
1273025,Florida,Umatilla,www.umatillafl.org
1273675,Florida,Valparaiso,www.valp.org
1273900,Florida,Venice,www.venicegov.com
1274125,Florida,Vernon,vernonflorida.net
1274150,Florida,Vero Beach,www.covb.org
1274575,Florida,Virginia Gardens,www.virginiagardens-fl.gov
1274925,Florida,Waldo,waldo-fl.com
1275375,Florida,Wauchula,www.cityofwauchula.com
1275750,Florida,Welaka,www.welaka-fl.gov
1275812,Florida,Wellington,www.wellingtonfl.gov
1276500,Florida,West Melbourne,www.westmelbourne.org
1276525,Florida,West Miami,www.cityofwestmiamifl.com
1276582,Florida,Weston city,www.westonfl.org
1276600,Florida,West Palm Beach,wpb.org
1277100,Florida,Wewahitchka,www.cityofwewahitchka.com
1277400,Florida,White Springs town,whitesprings.org
1277675,Florida,Wildwood city,www.wildwood-fl.gov
1277825,Florida,Williston,www.willistonfl.com
1278000,Florida,"Wilton Manors, Florida",www.wiltonmanors.com
1278050,Florida,Windermere,www.town.windermere.fl.us
1278250,Florida,Winter Garden city,www.cwgdn.com
1278275,Florida,Winter Haven,www.mywinterhaven.com
1278300,Florida,Winter Park,cityofwinterpark.org
1278325,Florida,Winter Springs,www.winterspringsfl.org
1278925,Florida,Yankeetown,www.yankeetownfl.govoffice2.com
1279225,Florida,Zephyrhills,www.ci.zephyrhills.fl.us
1279250,Florida,Zolfo Springs,www.townofzolfo.com
1300184,Georgia,Abbeville city,abbevillegeorgia.org
1300408,Georgia,Acworth,www.acworth.org
1300436,Georgia,Adairsville city,adairsvillega.net
1300576,Georgia,Adel,www.cityofadel.us
1300660,Georgia,Adrian city (pt.),www.cityofadrian.org
1301052,Georgia,Albany,www.albanyga.gov
1301500,Georgia,Allentown city (pt.),cityofallentownga.org
1301612,Georgia,Alma,www.cityofalmaga.gov
1301696,Georgia,Alpharetta city,www.alpharetta.ga.us
1301948,Georgia,Alto town (pt.),www.townofaltoga.org
1302116,Georgia,Americus city,www.americusga.gov
1302564,Georgia,Arabi,cityofarabi.com
1302592,Georgia,Aragon city,www.cityofaragon.com
1302648,Georgia,Arcade,www.cityofarcade.org
1303236,Georgia,Ashburn,www.cityofashburn.net
1303440,Georgia,Athens,www.accgov.com
1304000,Georgia,Atlanta,www.atlantaga.gov
1304140,Georgia,Auburn,www.cityofauburn-ga.org
1304204,Georgia,Augusta,www.augustaga.gov
1304252,Georgia,Austell,www.austellga.gov
1304644,Georgia,Avondale Estates,avondaleestates.org
1304840,Georgia,Baconton,www.cityofbacontonga.com
1304896,Georgia,Bainbridge,www.bainbridgecity.com
1304980,Georgia,Baldwin,www.cityofbaldwin.org
1305036,Georgia,Ball Ground,cityofballground.com
1305344,Georgia,Barnesville,www.cityofbarnesville.com
1305680,Georgia,Bartow,bartowga.tripod.com
1305708,Georgia,Barwick,www.cityofbarwick.org
1306016,Georgia,Baxley,www.baxley.org
1307248,Georgia,Berkeley Lake,www.berkeley-lake.com
1307304,Georgia,Berlin,www.cityofberlinga.com
1307612,Georgia,Bethlehem,www.bethlehemga.org
1308200,Georgia,Bishop town,www.townofbishop.org
1308284,Georgia,Blackshear,blackshearga.com
1308480,Georgia,Blairsville,www.blairsville-ga.gov
1308536,Georgia,Blakely,cityofblakely.net
1308844,Georgia,Bloomingdale,www.bloomingdale-ga.com
1308928,Georgia,Blue Ridge,www.cityofblueridgega.gov
